filename,numberOfTapNotes,numberOfHoldNotes,numberOfSlideNotes,numberOfTouchNotes,numberOfBreakNotes,numberOfExNotes,numberOfTotalNotes,numberOfAllTapNotes,Density,totalPlayerLength,breakScoreValue
000157_03.txt,104,28,47,0,26,0,205,158,2.04,100.5,0.02
000159_00.txt,105,15,6,0,3,0,129,123,1.2,107.65,0.17
000159_01.txt,141,31,3,0,9,0,184,181,1.93,95.29,0.06
000159_02.txt,175,42,11,0,15,0,243,232,2.35,103.24,0.03
000159_03.txt,328,29,31,0,10,0,398,367,4.19,94.96,0.05
000181_00.txt,47,18,2,0,3,0,70,68,0.8,87.27,0.17
000181_01.txt,151,13,11,0,9,0,184,173,1.2,153.45,0.06
000181_02.txt,197,29,21,0,4,0,251,230,2.9,86.55,0.12
000181_03.txt,187,17,61,0,10,0,275,214,2.78,98.91,0.05
000184_00.txt,125,5,2,0,8,0,140,138,1.08,129.09,0.06
000184_01.txt,203,11,29,0,5,0,248,219,2.17,114.55,0.1
000184_02.txt,231,22,42,0,18,0,313,271,2.61,119.77,0.03
000184_03.txt,427,29,39,0,14,0,509,470,4.46,114.12,0.04
000185_00.txt,83,8,6,0,6,0,103,97,0.91,113.6,0.08
000185_01.txt,137,16,13,0,8,0,174,161,1.53,113.6,0.06
000185_02.txt,247,70,14,0,5,0,336,322,2.97,113.2,0.1
000185_03.txt,467,31,48,0,15,0,561,513,4.89,114.8,0.03
000186_00.txt,98,2,10,0,8,0,118,108,1.02,115.56,0.06
000186_01.txt,185,16,16,0,13,0,230,214,1.99,115.56,0.04
000186_02.txt,165,43,25,0,14,0,247,222,2.06,119.63,0.04
000186_03.txt,202,70,60,0,15,0,347,287,3.21,108.15,0.03
000187_00.txt,104,10,8,0,5,0,127,119,1.02,124.31,0.1
000187_01.txt,194,20,20,0,8,0,242,222,1.82,132.62,0.06
000187_02.txt,193,20,74,0,2,0,289,215,2.24,128.92,0.25
000187_03.txt,378,76,79,0,10,0,543,464,4.51,120.31,0.05
000188_00.txt,133,10,7,0,8,0,158,151,1.18,133.39,0.06
000188_01.txt,216,28,18,0,16,0,278,260,2.01,138.16,0.03
000188_02.txt,277,110,24,0,6,0,417,393,3.2,130.39,0.08
000188_03.txt,397,38,137,0,16,0,588,451,4.53,129.77,0.03
000189_00.txt,94,24,3,0,1,0,122,119,0.91,134.0,0.5
000189_01.txt,184,6,12,0,4,0,206,194,1.51,136.0,0.12
000189_02.txt,203,38,23,0,3,0,267,244,2.11,126.5,0.17
000189_03.txt,357,12,94,0,3,0,466,372,3.48,134.0,0.17
000190_00.txt,107,12,11,0,4,0,134,123,0.99,135.72,0.12
000190_01.txt,237,12,10,0,8,0,267,257,1.97,135.72,0.06
000190_02.txt,356,53,34,0,9,0,452,418,3.33,135.72,0.06
000190_03.txt,553,12,78,0,7,0,650,572,4.78,135.93,0.07
000191_00.txt,94,26,7,0,3,0,130,123,1.07,121.16,0.17
000191_01.txt,276,6,11,0,4,0,297,286,2.66,111.48,0.12
000191_02.txt,367,30,34,0,17,0,448,414,3.56,125.71,0.03
000191_03.txt,600,31,33,0,14,0,678,645,6.69,101.42,0.04
000192_00.txt,147,6,7,0,6,0,166,159,1.16,143.7,0.08
000192_01.txt,253,20,18,0,11,0,302,284,1.89,160.0,0.05
000192_02.txt,233,52,52,0,7,0,344,292,2.24,153.89,0.07
000192_03.txt,320,10,129,0,14,0,473,344,2.94,161.11,0.04
000193_00.txt,118,15,12,0,12,0,157,145,1.37,114.21,0.04
000193_01.txt,204,14,11,0,6,0,235,224,2.01,117.1,0.08
000193_02.txt,347,48,47,0,18,0,460,413,4.13,111.41,0.03
000193_03.txt,563,23,54,0,33,0,673,619,6.05,111.21,0.02
000194_00.txt,141,23,13,0,6,0,183,170,1.37,133.33,0.08
000194_01.txt,266,38,10,0,21,0,335,325,2.4,139.73,0.02
000194_02.txt,443,39,21,0,54,0,557,536,4.15,134.13,0.01
000194_03.txt,429,28,205,0,46,0,708,503,5.31,133.33,0.01
000198_00.txt,120,12,5,0,10,0,147,142,1.27,116.1,0.05
000198_01.txt,96,32,18,0,4,0,150,132,1.05,142.5,0.12
000198_02.txt,304,78,18,0,5,0,405,387,3.38,119.7,0.1
000198_03.txt,380,70,30,0,21,0,501,471,4.41,113.7,0.02
000198_04.txt,688,8,169,0,11,0,876,707,8.32,105.3,0.05
000199_00.txt,84,30,4,0,4,0,122,118,1.01,120.69,0.12
000199_01.txt,157,27,18,0,5,0,207,189,1.72,120.69,0.1
000199_02.txt,248,86,26,0,4,0,364,338,3.02,120.69,0.12
000199_03.txt,402,74,29,0,21,0,526,497,4.32,121.8,0.02
000200_00.txt,127,7,4,0,7,0,145,141,1.13,128.7,0.07
000200_01.txt,245,5,4,0,11,0,265,261,2.09,126.96,0.05
000200_02.txt,376,47,17,0,8,0,448,431,3.53,126.96,0.06
000200_03.txt,453,67,34,0,36,0,590,556,4.65,126.96,0.01
000200_04.txt,515,34,114,0,35,0,698,584,5.5,126.96,0.01
000201_00.txt,175,5,4,0,5,0,189,185,1.65,114.35,0.1
000201_01.txt,250,5,12,0,16,0,283,271,2.47,114.35,0.03
000201_02.txt,227,71,27,0,6,0,331,304,2.09,158.12,0.08
000201_03.txt,459,46,67,0,12,0,584,517,4.92,118.59,0.04
000202_00.txt,155,14,2,0,3,0,174,172,1.25,139.5,0.17
000202_01.txt,300,28,11,0,5,0,344,333,2.12,162.0,0.1
000202_02.txt,375,16,22,0,8,0,421,399,2.75,153.0,0.06
000202_03.txt,563,41,88,0,26,0,718,630,5.27,136.22,0.02
000203_00.txt,180,25,7,0,6,0,218,211,1.6,136.39,0.08
000203_01.txt,201,20,18,0,2,0,241,223,1.95,123.28,0.25
000203_02.txt,276,61,60,0,15,0,412,352,3.29,125.25,0.03
000203_03.txt,383,43,107,0,6,0,539,432,4.37,123.36,0.08
000204_00.txt,120,9,4,0,2,0,135,131,1.25,108.0,0.25
000204_01.txt,291,11,10,0,12,0,324,314,3.0,108.0,0.04
000204_02.txt,488,16,14,0,45,0,563,549,5.31,106.0,0.01
000204_03.txt,596,13,10,0,56,0,675,665,6.29,107.33,0.01
000204_04.txt,893,26,44,0,38,0,1001,957,9.16,109.33,0.01
000205_00.txt,128,22,5,0,5,0,160,155,1.37,117.14,0.1
000205_01.txt,186,36,12,0,21,0,255,243,2.12,120.18,0.02
000205_02.txt,268,25,38,0,67,0,398,360,3.34,119.1,0.01
000205_03.txt,421,48,58,0,59,0,586,528,4.92,119.11,0.01
000206_00.txt,115,28,14,0,9,0,166,152,1.08,153.43,0.06
000206_01.txt,191,36,18,0,19,0,264,246,1.88,140.14,0.03
000206_02.txt,271,40,51,0,6,0,368,317,2.77,132.86,0.08
000206_03.txt,391,54,81,0,27,0,553,472,3.45,160.07,0.02
000207_00.txt,60,15,9,0,4,0,88,79,0.84,104.28,0.12
000207_01.txt,165,21,17,0,12,0,215,198,2.0,107.59,0.04
000207_02.txt,182,28,51,0,6,0,267,216,2.61,102.41,0.08
000207_03.txt,333,40,49,0,9,0,431,382,4.2,102.62,0.06
000208_00.txt,42,16,2,0,2,0,62,60,0.73,84.71,0.25
000208_01.txt,90,26,9,0,10,0,135,126,1.52,88.94,0.05
000208_02.txt,151,73,39,0,4,0,267,228,3.11,85.76,0.12
000208_03.txt,88,112,28,0,7,0,235,207,2.29,102.71,0.07
000209_00.txt,113,22,4,0,3,0,142,138,1.23,115.86,0.17
000209_01.txt,207,21,12,0,7,0,247,235,2.13,115.86,0.07
000209_02.txt,371,53,22,0,22,0,468,446,3.98,117.64,0.02
000209_03.txt,510,56,42,0,16,0,624,582,5.43,114.98,0.03
000212_00.txt,58,4,4,0,1,0,67,63,0.62,107.35,0.5
000212_01.txt,73,22,7,0,6,0,108,101,0.74,146.38,0.08
000212_02.txt,74,21,27,0,1,0,123,96,0.4,306.61,0.5
000212_03.txt,160,21,36,0,19,0,236,200,1.96,120.65,0.03
000213_00.txt,109,4,13,0,4,0,130,117,0.92,140.9,0.12
000213_01.txt,171,16,11,0,18,0,216,205,1.6,134.71,0.03
000213_02.txt,245,33,17,0,19,0,314,297,2.28,137.81,0.03
000213_03.txt,370,33,69,0,20,0,492,423,3.65,134.71,0.03
000214_00.txt,75,14,4,0,3,0,96,92,1.15,83.29,0.17
000214_01.txt,92,34,9,0,10,0,145,136,1.58,91.76,0.05
000214_02.txt,163,36,16,0,10,0,225,209,2.1,107.29,0.05
000214_03.txt,284,29,65,0,13,0,391,326,4.83,81.0,0.04
000216_00.txt,86,24,2,0,3,0,115,113,1.03,111.43,0.17
000216_01.txt,193,21,10,0,6,0,230,220,1.74,132.0,0.08
000216_02.txt,337,61,50,0,6,0,454,404,4.07,111.43,0.08
000216_03.txt,185,0,185,0,2,0,372,187,3.34,111.43,0.25
000217_00.txt,84,6,8,0,9,0,107,99,1.01,105.73,0.06
000217_01.txt,212,22,4,0,4,0,242,238,2.29,105.73,0.12
000217_02.txt,276,77,28,0,2,0,383,355,3.62,105.73,0.25
000217_03.txt,284,75,45,0,24,0,428,383,4.05,105.73,0.02
000218_00.txt,73,12,4,0,4,0,93,89,0.94,99.0,0.12
000218_01.txt,127,33,6,0,5,0,171,165,1.88,90.75,0.1
000218_02.txt,308,54,23,0,5,0,390,367,4.33,90.0,0.1
000218_03.txt,375,28,48,0,32,0,483,435,5.4,89.44,0.02
000219_00.txt,88,23,8,0,4,0,123,115,1.16,106.38,0.12
000219_01.txt,381,37,4,0,5,0,427,423,3.74,114.16,0.1
000219_02.txt,412,26,23,0,12,0,473,450,4.45,106.38,0.04
000219_03.txt,461,27,76,0,87,0,651,575,5.84,111.57,0.01
000219_04.txt,567,20,66,0,99,0,752,686,7.09,106.14,0.01
000220_00.txt,42,10,4,0,4,0,60,56,0.71,84.32,0.12
000220_01.txt,137,10,10,0,9,0,166,156,1.93,85.95,0.06
000220_02.txt,192,37,14,0,13,0,256,242,3.1,82.7,0.04
000220_03.txt,271,4,72,0,21,0,368,296,4.49,81.89,0.02
000223_00.txt,114,21,8,0,4,0,147,139,1.27,115.38,0.12
000223_01.txt,228,35,7,0,6,0,276,269,1.57,175.38,0.08
000223_02.txt,336,65,17,0,18,0,436,419,3.87,112.62,0.03
000223_03.txt,462,23,136,0,14,0,635,499,5.55,114.35,0.04
000224_00.txt,137,8,4,0,10,0,159,155,1.52,104.84,0.05
000224_01.txt,224,28,12,0,5,0,269,257,2.57,104.84,0.1
000224_02.txt,406,42,7,0,10,0,465,458,4.44,104.84,0.05
000224_03.txt,549,16,65,0,16,0,646,581,6.16,104.84,0.03
000225_00.txt,163,5,5,0,7,0,180,175,1.36,132.84,0.07
000225_01.txt,263,29,9,0,9,0,310,301,2.47,125.28,0.06
000225_02.txt,313,43,61,0,14,0,431,370,3.19,135.24,0.04
000225_03.txt,449,41,95,0,30,0,615,520,4.72,130.27,0.02
000226_00.txt,165,30,4,0,9,0,208,204,1.71,121.33,0.06
000226_01.txt,450,17,8,0,10,0,485,477,4.09,118.67,0.05
000226_02.txt,386,79,15,0,15,0,495,480,4.18,118.33,0.03
000226_03.txt,459,50,39,0,60,0,608,569,5.11,119.0,0.01
000226_04.txt,593,47,122,0,25,0,787,665,6.56,120.0,0.02
000227_00.txt,209,21,12,0,4,0,246,234,2.02,121.88,0.12
000227_01.txt,330,20,3,0,39,0,392,389,2.38,164.53,0.01
000227_02.txt,613,60,36,0,31,0,740,704,4.8,154.22,0.02
000227_03.txt,718,6,134,0,19,0,877,743,7.2,121.88,0.03
000227_04.txt,792,35,154,0,29,0,1010,856,8.26,122.34,0.02
000228_00.txt,106,9,6,0,3,0,124,118,1.16,107.1,0.17
000228_01.txt,280,24,8,0,4,0,316,308,2.95,107.1,0.12
000228_02.txt,250,71,24,0,8,0,353,329,2.26,155.93,0.06
000228_03.txt,336,29,99,0,5,0,469,370,4.4,106.71,0.1
000229_00.txt,138,5,1,0,4,0,148,147,1.21,121.82,0.12
000229_01.txt,144,29,22,0,7,0,202,180,1.71,118.18,0.07
000229_02.txt,227,12,59,0,11,0,309,250,2.4,128.64,0.05
000229_03.txt,218,21,116,0,28,0,383,267,3.1,123.64,0.02
000230_00.txt,143,31,10,0,3,0,187,177,1.59,117.33,0.17
000230_01.txt,244,32,15,0,8,0,299,284,2.55,117.33,0.06
000230_02.txt,230,19,97,0,20,0,366,269,3.12,117.33,0.03
000230_03.txt,252,8,217,0,19,0,496,279,3.99,124.44,0.03
000231_00.txt,125,24,5,0,4,0,158,153,1.51,104.47,0.12
000231_01.txt,253,15,30,0,13,0,311,281,2.95,105.44,0.04
000231_02.txt,330,22,62,0,6,0,420,358,4.02,104.38,0.08
000231_03.txt,412,29,61,0,30,0,532,471,4.9,108.62,0.02
000232_00.txt,158,10,4,0,5,0,177,173,1.56,113.33,0.1
000232_01.txt,288,23,18,0,17,0,346,328,3.05,113.33,0.03
000232_02.txt,466,29,31,0,36,0,562,531,4.79,117.33,0.01
000232_03.txt,594,17,72,0,10,0,693,621,5.6,123.67,0.05
000233_00.txt,116,12,15,0,9,0,152,137,1.3,116.96,0.06
000233_01.txt,225,19,12,0,13,0,269,257,2.3,116.96,0.04
000233_02.txt,354,14,60,0,34,0,462,402,3.74,123.42,0.01
000233_03.txt,633,6,80,0,16,0,735,655,6.32,116.25,0.03
000234_00.txt,155,11,5,0,6,0,177,172,1.51,117.33,0.08
000234_01.txt,233,19,25,0,13,0,290,265,2.35,123.67,0.04
000234_02.txt,385,43,43,0,19,0,490,447,2.86,171.33,0.03
000234_03.txt,458,33,83,0,10,0,584,501,3.42,170.67,0.05
000235_00.txt,81,7,12,0,4,0,104,92,0.75,138.06,0.12
000235_01.txt,315,10,12,0,10,0,347,335,3.0,115.56,0.05
000235_02.txt,323,51,50,0,18,0,442,392,3.49,126.53,0.03
000235_03.txt,457,26,140,0,62,0,685,545,4.8,142.64,0.01
000236_00.txt,162,2,3,0,9,0,176,173,1.48,118.62,0.06
000236_01.txt,294,38,26,0,10,0,368,342,2.81,131.03,0.05
000236_02.txt,375,55,86,0,10,0,526,440,3.78,139.31,0.05
000236_03.txt,396,13,195,0,38,0,642,447,4.9,131.03,0.01
000237_00.txt,86,23,4,0,5,0,118,114,0.87,135.53,0.1
000237_01.txt,189,7,19,0,2,0,217,198,1.07,201.88,0.25
000237_02.txt,204,66,17,0,7,0,294,277,2.08,141.31,0.07
000237_03.txt,321,88,57,0,19,0,485,428,3.21,151.19,0.03
000238_00.txt,118,34,3,0,7,0,162,159,1.31,124.0,0.07
000238_01.txt,239,2,16,0,15,0,272,256,1.97,138.4,0.03
000238_02.txt,487,33,25,0,2,0,547,522,4.2,130.2,0.25
000238_03.txt,533,45,60,0,42,0,680,620,5.7,119.2,0.01
000239_00.txt,101,23,16,0,2,0,142,126,1.15,123.27,0.25
000239_01.txt,204,22,17,0,6,0,249,232,2.24,111.23,0.08
000239_02.txt,447,23,30,0,7,0,507,477,3.33,152.04,0.07
000239_03.txt,626,17,128,0,6,0,777,649,3.76,206.74,0.08
000239_04.txt,603,15,130,0,5,0,753,623,6.93,108.67,0.1
000240_00.txt,115,15,10,0,6,0,146,136,0.96,151.71,0.08
000240_01.txt,323,34,7,0,10,0,374,367,2.98,125.57,0.05
000240_02.txt,349,109,19,0,13,0,490,471,4.08,120.21,0.04
000240_03.txt,413,81,43,0,49,0,586,543,4.01,146.14,0.01
000240_04.txt,692,58,79,0,28,0,857,778,7.12,120.29,0.02
000241_00.txt,98,10,9,0,3,0,120,111,0.95,126.46,0.17
000241_01.txt,199,0,16,0,2,0,217,201,1.42,152.77,0.25
000241_02.txt,283,38,30,0,11,0,362,332,2.97,121.85,0.05
000241_03.txt,200,91,117,0,9,0,417,300,3.37,123.69,0.06
000242_00.txt,121,11,5,0,2,0,139,134,1.15,121.26,0.25
000242_01.txt,279,26,13,0,8,0,326,313,2.56,127.58,0.06
000242_02.txt,346,43,36,0,4,0,429,393,2.56,167.68,0.12
000242_03.txt,312,50,150,0,5,0,517,367,3.97,130.11,0.1
000244_00.txt,105,8,7,0,5,0,125,118,1.09,114.67,0.1
000244_01.txt,252,8,12,0,11,0,283,271,2.47,114.67,0.05
000244_02.txt,301,50,10,0,13,0,374,364,3.26,114.67,0.04
000244_03.txt,429,58,13,0,29,0,529,516,4.61,114.67,0.02
000246_00.txt,98,18,18,0,4,0,138,120,1.1,125.14,0.12
000246_01.txt,262,29,12,0,23,0,326,314,2.61,125.14,0.02
000246_02.txt,446,34,29,0,53,0,562,533,4.5,124.82,0.01
000246_03.txt,497,12,103,0,72,0,684,581,5.48,124.82,0.01
000247_00.txt,125,16,4,0,5,0,150,146,1.35,111.4,0.1
000247_01.txt,202,23,13,0,3,0,241,228,2.06,116.98,0.17
000247_02.txt,335,29,32,0,10,0,406,374,2.91,139.3,0.05
000247_03.txt,530,23,58,0,27,0,638,580,4.58,139.42,0.02
000247_04.txt,438,50,73,0,54,0,615,542,5.52,111.51,0.01
000248_00.txt,106,9,5,0,5,0,125,120,1.14,109.71,0.1
000248_01.txt,222,3,10,0,26,0,261,251,2.31,113.14,0.02
000248_02.txt,278,35,40,0,4,0,357,317,3.16,113.04,0.12
000248_03.txt,349,35,41,0,26,0,451,410,3.76,119.89,0.02
000248_04.txt,396,42,90,0,31,0,559,469,4.66,119.89,0.02
000251_00.txt,87,10,4,0,2,0,103,99,0.98,105.32,0.25
000251_01.txt,244,11,7,0,6,0,268,261,2.54,105.32,0.08
000251_02.txt,329,18,33,0,6,0,386,353,3.66,105.32,0.08
000251_03.txt,396,12,76,0,16,0,500,424,4.59,109.02,0.03
000252_00.txt,109,22,2,0,11,0,144,142,1.3,111.09,0.05
000252_01.txt,350,3,14,0,13,0,380,366,3.37,112.8,0.04
000252_02.txt,314,56,45,0,21,0,436,391,3.93,110.91,0.02
000252_03.txt,438,59,30,0,98,0,625,595,5.57,112.2,0.01
000253_00.txt,77,21,2,0,4,0,104,102,0.87,119.06,0.12
000253_01.txt,83,35,7,0,7,0,132,125,1.2,109.69,0.07
000253_02.txt,179,58,21,0,14,0,272,251,2.12,128.44,0.04
000253_03.txt,293,47,48,0,6,0,394,346,1.65,238.12,0.08
000254_00.txt,98,18,6,0,6,0,128,122,1.21,106.05,0.08
000254_01.txt,212,19,18,0,6,0,255,237,1.76,145.12,0.08
000254_02.txt,327,51,44,0,21,0,443,399,4.17,106.22,0.02
000254_03.txt,484,39,62,0,75,0,660,598,5.7,115.81,0.01
000255_00.txt,98,17,7,0,7,0,129,122,1.24,103.74,0.07
000255_01.txt,189,24,30,0,6,0,249,219,1.79,138.77,0.08
000255_02.txt,189,53,17,0,31,0,290,273,1.6,180.77,0.02
000255_03.txt,309,53,19,0,26,0,407,388,3.56,114.19,0.02
000255_04.txt,372,37,97,0,49,0,555,458,4.84,114.58,0.01
000256_00.txt,84,16,14,0,6,0,120,106,1.01,119.17,0.08
000256_01.txt,197,44,11,0,12,0,264,253,2.35,112.55,0.04
000256_02.txt,175,33,36,0,11,0,255,219,1.98,129.1,0.05
000256_03.txt,348,39,33,0,28,0,448,415,4.02,111.41,0.02
000256_04.txt,500,13,104,0,45,0,662,558,5.78,114.55,0.01
000258_00.txt,137,2,2,0,12,0,153,151,1.57,97.6,0.04
000258_01.txt,241,0,13,0,19,0,273,260,2.8,97.6,0.03
000258_02.txt,485,0,4,0,3,0,492,488,5.04,97.6,0.17
000258_03.txt,630,0,40,0,40,0,710,670,7.4,95.9,0.01
000259_00.txt,109,3,2,0,2,0,116,114,1.02,113.6,0.25
000259_01.txt,234,2,14,0,18,0,268,254,2.62,102.4,0.03
000259_02.txt,285,52,17,0,8,0,362,345,3.33,108.6,0.06
000259_03.txt,430,36,37,0,4,0,507,470,5.21,97.3,0.12
000260_00.txt,123,9,7,0,3,0,142,135,1.25,113.57,0.17
000260_01.txt,177,22,11,0,9,0,219,208,1.93,113.77,0.06
000260_02.txt,269,82,44,0,15,0,410,366,3.56,115.32,0.03
000260_03.txt,416,24,77,0,17,0,534,457,4.69,113.77,0.03
000260_04.txt,572,44,49,0,33,0,698,649,5.82,120.0,0.02
000261_00.txt,142,21,11,0,8,0,182,171,1.54,118.02,0.06
000261_01.txt,231,22,9,0,20,0,282,273,1.88,150.33,0.03
000261_02.txt,493,15,22,0,16,0,546,524,3.45,158.24,0.03
000261_03.txt,630,16,101,0,16,0,763,662,5.67,134.51,0.03
000261_04.txt,811,32,89,0,44,0,976,887,7.77,125.6,0.01
000262_00.txt,187,3,7,0,12,0,209,202,1.6,130.78,0.04
000262_01.txt,162,36,12,0,9,0,219,207,1.44,152.34,0.06
000262_02.txt,414,43,57,0,29,0,543,486,4.02,135.09,0.02
000262_03.txt,588,42,108,0,34,0,772,664,5.48,140.84,0.01
000263_00.txt,108,18,8,0,5,0,139,131,1.15,120.37,0.1
000263_01.txt,227,31,24,0,13,0,295,271,1.83,161.6,0.04
000263_02.txt,291,68,58,0,20,0,437,379,3.51,124.6,0.03
000263_03.txt,433,29,93,0,36,0,591,498,4.52,130.67,0.01
000264_00.txt,134,20,14,0,4,0,172,158,1.35,127.67,0.12
000264_01.txt,275,19,24,0,16,0,334,310,2.54,131.59,0.03
000264_02.txt,366,52,49,0,14,0,481,432,3.77,127.45,0.04
000264_03.txt,654,31,60,0,18,0,763,703,6.07,125.79,0.03
000265_00.txt,90,23,6,0,4,0,123,117,0.95,129.23,0.12
000265_01.txt,84,85,25,0,2,0,196,171,1.1,177.9,0.25
000265_02.txt,280,31,44,0,6,0,361,317,2.09,172.87,0.08
000265_03.txt,196,60,89,0,3,0,348,259,2.14,162.38,0.17
000265_04.txt,391,34,157,0,6,0,588,431,3.94,149.27,0.08
000266_00.txt,56,9,3,0,6,0,74,71,0.89,83.61,0.08
000266_01.txt,137,24,6,0,2,0,169,163,2.02,83.61,0.25
000266_02.txt,116,45,19,0,12,0,192,173,1.85,103.74,0.04
000266_03.txt,150,45,37,0,7,0,239,202,2.67,89.42,0.07
000266_04.txt,375,24,73,0,23,0,495,422,5.92,83.61,0.02
000267_00.txt,81,5,5,0,6,0,97,92,0.94,102.75,0.08
000267_01.txt,116,45,8,0,5,0,174,166,1.73,100.5,0.1
000267_02.txt,174,49,76,0,2,0,301,225,2.37,127.12,0.25
000267_03.txt,231,55,43,0,6,0,335,292,3.05,109.88,0.08
000268_00.txt,107,11,5,0,3,0,126,121,1.09,116.0,0.17
000268_01.txt,174,31,6,0,14,0,225,219,1.93,116.5,0.04
000268_02.txt,352,30,9,0,22,0,413,404,3.59,115.12,0.02
000268_03.txt,539,21,17,0,32,0,609,592,5.24,116.12,0.02
000269_00.txt,184,5,5,0,5,0,199,194,1.83,108.68,0.1
000269_01.txt,228,18,25,0,9,0,280,255,2.38,117.74,0.06
000269_02.txt,443,10,9,0,42,0,504,495,4.23,119.25,0.01
000269_03.txt,556,2,82,0,11,0,651,569,6.05,107.55,0.05
000270_00.txt,95,12,7,0,2,0,116,109,0.96,121.24,0.25
000270_01.txt,283,13,10,0,4,0,310,300,1.95,159.31,0.12
000270_02.txt,321,46,18,0,9,0,394,376,3.34,117.93,0.06
000270_03.txt,546,64,42,0,42,0,694,652,5.69,121.86,0.01
000271_00.txt,88,6,4,0,2,0,100,96,1.0,99.56,0.25
000271_01.txt,263,8,7,0,10,0,288,281,2.77,104.0,0.05
000271_02.txt,187,58,19,0,20,0,284,265,2.68,105.78,0.03
000271_03.txt,372,47,43,0,8,0,470,427,4.53,103.79,0.06
000278_00.txt,78,8,1,0,5,0,92,91,0.58,160.0,0.1
000278_01.txt,256,27,14,0,5,0,302,288,2.14,140.8,0.1
000278_02.txt,256,31,31,0,14,0,332,301,2.36,140.4,0.04
000278_03.txt,435,22,126,0,15,0,598,472,4.15,144.0,0.03
000280_00.txt,113,14,5,0,4,0,136,131,1.44,94.55,0.12
000280_01.txt,183,8,36,0,6,0,233,197,2.48,93.82,0.08
000280_02.txt,243,25,49,0,7,0,324,275,3.16,102.55,0.07
000280_03.txt,274,44,72,0,19,0,409,337,3.64,112.24,0.03
000281_00.txt,130,19,2,0,4,0,155,153,1.51,102.61,0.12
000281_01.txt,161,20,11,0,5,0,197,186,1.92,102.61,0.1
000281_02.txt,175,52,42,0,8,0,277,235,2.71,102.17,0.06
000281_03.txt,324,17,110,0,16,0,467,357,4.58,101.96,0.03
000282_00.txt,107,0,5,0,2,0,114,109,0.98,115.88,0.25
000282_01.txt,162,10,16,0,5,0,193,177,1.67,115.29,0.1
000282_02.txt,254,30,43,0,8,0,335,292,2.91,115.26,0.06
000282_03.txt,332,28,42,0,27,0,429,387,3.72,115.2,0.02
000282_04.txt,485,10,62,0,10,0,567,505,4.92,115.29,0.05
000283_00.txt,259,12,4,0,7,0,282,278,1.94,145.37,0.07
000283_01.txt,325,46,25,0,10,0,406,381,2.72,149.49,0.05
000283_02.txt,468,65,39,0,17,0,589,550,3.9,150.86,0.03
000283_03.txt,686,65,100,0,33,0,884,784,5.81,152.23,0.02
000284_00.txt,142,12,4,0,2,0,160,156,1.2,132.92,0.25
000284_01.txt,230,9,8,0,9,0,256,248,1.95,131.08,0.06
000284_02.txt,379,30,27,0,7,0,443,416,2.75,161.31,0.07
000284_03.txt,394,39,75,0,8,0,516,441,3.52,146.77,0.06
000285_00.txt,107,4,5,0,5,0,121,116,1.13,107.52,0.1
000285_01.txt,146,28,9,0,7,0,190,181,1.75,108.48,0.07
000285_02.txt,317,58,5,0,5,0,385,380,3.37,114.24,0.1
000285_03.txt,443,31,77,0,6,0,557,480,3.33,167.04,0.08
000288_00.txt,144,2,7,0,5,0,158,151,1.3,121.6,0.1
000288_01.txt,280,7,6,0,10,0,303,297,2.6,116.44,0.05
000288_02.txt,306,22,31,0,29,0,388,357,3.5,110.96,0.02
000288_03.txt,648,6,69,0,13,0,736,667,6.93,106.27,0.04
000289_00.txt,114,10,7,0,3,0,134,127,1.38,97.12,0.17
000289_01.txt,255,16,10,0,6,0,287,277,2.69,106.88,0.08
000289_02.txt,286,29,27,0,12,0,354,327,3.63,97.5,0.04
000289_03.txt,364,26,67,0,14,0,471,404,4.83,97.5,0.04
000290_00.txt,171,3,14,0,4,0,192,178,1.61,119.27,0.12
000290_01.txt,265,25,20,0,18,0,328,308,2.88,113.81,0.03
000290_02.txt,286,27,43,0,23,0,379,336,3.27,116.0,0.02
000290_03.txt,352,61,30,0,21,0,464,434,4.08,113.82,0.02
000291_00.txt,109,3,1,0,2,0,115,114,0.94,122.53,0.25
000291_01.txt,149,21,5,0,5,0,180,175,1.33,135.16,0.1
000291_02.txt,177,50,15,0,4,0,246,231,1.91,128.84,0.12
000291_03.txt,416,32,35,0,9,0,492,457,3.81,129.15,0.06
000293_00.txt,176,13,8,0,6,0,203,195,1.53,133.09,0.08
000293_01.txt,295,18,12,0,10,0,335,323,2.43,137.82,0.05
000293_02.txt,374,31,58,0,9,0,472,414,3.51,134.54,0.06
000293_03.txt,511,31,73,0,24,0,639,566,4.03,158.45,0.02
000295_00.txt,107,16,4,0,8,0,135,131,1.32,102.19,0.06
000295_01.txt,249,0,15,0,10,0,274,259,2.51,109.35,0.05
000295_02.txt,358,32,17,0,10,0,417,400,4.17,100.06,0.05
000295_03.txt,522,6,58,0,12,0,598,540,5.98,100.06,0.04
000295_04.txt,229,0,229,0,26,0,484,255,4.78,101.23,0.02
000296_00.txt,102,10,4,0,6,0,122,118,1.34,91.29,0.08
000296_01.txt,224,22,17,0,7,0,270,253,2.48,108.96,0.07
000296_02.txt,223,47,19,0,4,0,293,274,3.11,94.23,0.12
000296_03.txt,297,13,76,0,10,0,396,320,4.01,98.65,0.05
000296_04.txt,374,17,106,0,12,0,509,403,5.4,94.23,0.04
000297_00.txt,160,10,8,0,6,0,184,176,1.62,113.78,0.08
