filename,numberOfTapNotes,numberOfHoldNotes,numberOfSlideNotes,numberOfTouchNotes,numberOfBreakNotes,numberOfExNotes,numberOfTotalNotes,numberOfAllTapNotes,Density,totalPlayerLength,breakScoreValue
000157_03.txt,104,28,47,0,26,0,205,158,9.36,21.9,0.02
000159_00.txt,105,15,6,0,3,0,129,123,2.56,50.29,0.17
000159_01.txt,141,31,3,0,9,0,184,181,4.01,45.88,0.06
000159_02.txt,175,42,11,0,15,0,243,232,6.44,37.72,0.03
000159_03.txt,328,29,31,0,10,0,398,367,43.22,9.21,0.05
000181_00.txt,47,18,2,0,3,0,70,68,1.08,64.73,0.17
000181_01.txt,151,13,11,0,9,0,184,173,4.42,41.64,0.06
000181_02.txt,197,29,21,0,4,0,251,230,8.37,30.0,0.12
000181_03.txt,187,17,61,0,10,0,275,214,8.5,32.36,0.05
000184_00.txt,125,5,2,0,8,0,140,138,2.59,54.09,0.06
000184_01.txt,203,11,29,0,5,0,248,219,5.46,45.45,0.1
000184_02.txt,231,22,42,0,18,0,313,271,7.44,42.05,0.03
000184_03.txt,427,29,39,0,14,0,509,470,188.6,2.7,0.04
000185_00.txt,83,8,6,0,6,0,103,97,1.64,62.8,0.08
000185_01.txt,137,16,13,0,8,0,174,161,2.9,60.0,0.06
000185_02.txt,247,70,14,0,5,0,336,322,11.83,28.4,0.1
000185_03.txt,467,31,48,0,15,0,561,513,23.97,23.4,0.03
000186_00.txt,98,2,10,0,8,0,118,108,1.95,60.37,0.06
000186_01.txt,185,16,16,0,13,0,230,214,5.17,44.44,0.04
000186_02.txt,165,43,25,0,14,0,247,222,5.25,47.04,0.04
000186_03.txt,202,70,60,0,15,0,347,287,16.37,21.2,0.03
000187_00.txt,104,10,8,0,5,0,127,119,1.65,77.08,0.1
000187_01.txt,194,20,20,0,8,0,242,222,4.26,56.78,0.06
000187_02.txt,193,20,74,0,2,0,289,215,5.38,53.69,0.25
000187_03.txt,378,76,79,0,10,0,543,464,20.82,26.08,0.05
000188_00.txt,133,10,7,0,8,0,158,151,2.02,78.13,0.06
000188_01.txt,216,28,18,0,16,0,278,260,5.2,53.42,0.03
000188_02.txt,277,110,24,0,6,0,417,393,10.31,40.45,0.08
000188_03.txt,397,38,137,0,16,0,588,451,21.39,27.49,0.03
000189_00.txt,94,24,3,0,1,0,122,119,2.49,49.0,0.5
000189_01.txt,184,6,12,0,4,0,206,194,4.85,42.5,0.12
000189_02.txt,203,38,23,0,3,0,267,244,7.91,33.75,0.17
000189_03.txt,357,12,94,0,3,0,466,372,12.18,38.25,0.17
000190_00.txt,107,12,11,0,4,0,134,123,1.88,71.17,0.12
000190_01.txt,237,12,10,0,8,0,267,257,5.16,51.72,0.06
000190_02.txt,356,53,34,0,9,0,452,418,19.51,23.17,0.06
000190_03.txt,553,12,78,0,7,0,650,572,35.5,18.31,0.07
000191_00.txt,94,26,7,0,3,0,130,123,2.95,44.13,0.17
000191_01.txt,276,6,11,0,4,0,297,286,9.9,30.0,0.12
000191_02.txt,367,30,34,0,17,0,448,414,28.06,15.97,0.03
000191_03.txt,600,31,33,0,14,0,678,645,77.12,8.79,0.04
000192_00.txt,147,6,7,0,6,0,166,159,1.91,87.04,0.08
000192_01.txt,253,20,18,0,11,0,302,284,4.22,71.48,0.05
000192_02.txt,233,52,52,0,7,0,344,292,5.97,57.59,0.07
000192_03.txt,320,10,129,0,14,0,473,344,10.32,45.83,0.04
000193_00.txt,118,15,12,0,12,0,157,145,2.26,69.52,0.04
000193_01.txt,204,14,11,0,6,0,235,224,6.11,38.48,0.08
000193_02.txt,347,48,47,0,18,0,460,413,27.62,16.66,0.03
000193_03.txt,563,23,54,0,33,0,673,619,52.05,12.93,0.02
000194_00.txt,141,23,13,0,6,0,183,170,1.95,93.87,0.08
000194_01.txt,266,38,10,0,21,0,335,325,5.76,58.13,0.02
000194_02.txt,443,39,21,0,54,0,557,536,14.92,37.33,0.01
000194_03.txt,429,28,205,0,46,0,708,503,23.71,29.87,0.01
000198_00.txt,120,12,5,0,10,0,147,142,2.54,57.9,0.05
000198_01.txt,96,32,18,0,4,0,150,132,2.86,52.5,0.12
000198_02.txt,304,78,18,0,5,0,405,387,15.08,26.85,0.1
000198_03.txt,380,70,30,0,21,0,501,471,25.89,19.35,0.02
000198_04.txt,688,8,169,0,11,0,876,707,64.89,13.5,0.05
000199_00.txt,84,30,4,0,4,0,122,118,1.27,96.0,0.12
000199_01.txt,157,27,18,0,5,0,207,189,3.24,63.94,0.1
000199_02.txt,248,86,26,0,4,0,364,338,7.84,46.46,0.12
000199_03.txt,402,74,29,0,21,0,526,497,20.59,25.54,0.02
000200_00.txt,127,7,4,0,7,0,145,141,2.11,68.7,0.07
000200_01.txt,245,5,4,0,11,0,265,261,6.03,43.91,0.05
000200_02.txt,376,47,17,0,8,0,448,431,17.61,25.43,0.06
000200_03.txt,453,67,34,0,36,0,590,556,25.72,22.94,0.01
000200_04.txt,515,34,114,0,35,0,698,584,35.03,19.93,0.01
000201_00.txt,175,5,4,0,5,0,189,185,3.37,56.12,0.1
000201_01.txt,250,5,12,0,16,0,283,271,5.31,53.29,0.03
000201_02.txt,227,71,27,0,6,0,331,304,7.5,44.12,0.08
000201_03.txt,459,46,67,0,12,0,584,517,38.59,15.13,0.04
000202_00.txt,155,14,2,0,3,0,174,172,2.34,74.25,0.17
000202_01.txt,300,28,11,0,5,0,344,333,7.17,48.0,0.1
000202_02.txt,375,16,22,0,8,0,421,399,11.37,37.03,0.06
000202_03.txt,563,41,88,0,26,0,718,630,37.91,18.94,0.02
000203_00.txt,180,25,7,0,6,0,218,211,3.69,59.02,0.08
000203_01.txt,201,20,18,0,2,0,241,223,3.71,64.92,0.25
000203_02.txt,276,61,60,0,15,0,412,352,10.22,40.33,0.03
000203_03.txt,383,43,107,0,6,0,539,432,16.77,32.13,0.08
000204_00.txt,120,9,4,0,2,0,135,131,1.85,73.0,0.25
000204_01.txt,291,11,10,0,12,0,324,314,9.35,34.67,0.04
000204_02.txt,488,16,14,0,45,0,563,549,33.78,16.67,0.01
000204_03.txt,596,13,10,0,56,0,675,665,47.09,14.33,0.01
000204_04.txt,893,26,44,0,38,0,1001,957,97.13,10.31,0.01
000205_00.txt,128,22,5,0,5,0,160,155,2.67,60.0,0.1
000205_01.txt,186,36,12,0,21,0,255,243,4.84,52.68,0.02
000205_02.txt,268,25,38,0,67,0,398,360,14.7,27.07,0.01
000205_03.txt,421,48,58,0,59,0,586,528,41.54,14.11,0.01
000206_00.txt,115,28,14,0,9,0,166,152,1.95,85.29,0.06
000206_01.txt,191,36,18,0,19,0,264,246,5.22,50.57,0.03
000206_02.txt,271,40,51,0,6,0,368,317,12.31,29.89,0.08
000206_03.txt,391,54,81,0,27,0,553,472,22.94,24.11,0.02
000207_00.txt,60,15,9,0,4,0,88,79,1.26,69.93,0.12
000207_01.txt,165,21,17,0,12,0,215,198,4.54,47.38,0.04
000207_02.txt,182,28,51,0,6,0,267,216,8.9,30.0,0.08
000207_03.txt,333,40,49,0,9,0,431,382,31.56,13.66,0.06
000208_00.txt,42,16,2,0,2,0,62,60,1.08,57.18,0.25
000208_01.txt,90,26,9,0,10,0,135,126,2.93,46.06,0.05
000208_02.txt,151,73,39,0,4,0,267,228,20.17,13.24,0.12
000208_03.txt,88,112,28,0,7,0,235,207,13.59,17.29,0.07
000209_00.txt,113,22,4,0,3,0,142,138,2.53,56.16,0.17
000209_01.txt,207,21,12,0,7,0,247,235,5.13,48.18,0.07
000209_02.txt,371,53,22,0,22,0,468,446,15.45,30.3,0.02
000209_03.txt,510,56,42,0,16,0,624,582,31.05,20.1,0.03
000212_00.txt,58,4,4,0,1,0,67,63,1.57,42.67,0.5
000212_01.txt,73,22,7,0,6,0,108,101,5.27,20.48,0.08
000212_02.txt,74,21,27,0,1,0,123,96,4.17,29.48,0.5
000212_03.txt,160,21,36,0,19,0,236,200,14.63,16.14,0.03
000213_00.txt,109,4,13,0,4,0,130,117,1.96,66.19,0.12
000213_01.txt,171,16,11,0,18,0,216,205,4.63,46.65,0.03
000213_02.txt,245,33,17,0,19,0,314,297,10.31,30.45,0.03
000213_03.txt,370,33,69,0,20,0,492,423,21.3,23.1,0.03
000214_00.txt,75,14,4,0,3,0,96,92,2.27,42.35,0.17
000214_01.txt,92,34,9,0,10,0,145,136,5.2,27.88,0.05
000214_02.txt,163,36,16,0,10,0,225,209,8.56,26.29,0.05
000214_03.txt,284,29,65,0,13,0,391,326,23.95,16.32,0.04
000216_00.txt,86,24,2,0,3,0,115,113,1.43,80.14,0.17
000216_01.txt,193,21,10,0,6,0,230,220,6.06,37.93,0.08
000216_02.txt,337,61,50,0,6,0,454,404,32.85,13.82,0.08
000216_03.txt,185,0,185,0,2,0,372,187,11.35,32.79,0.25
000217_00.txt,84,6,8,0,9,0,107,99,1.63,65.45,0.06
000217_01.txt,212,22,4,0,4,0,242,238,6.99,34.62,0.12
000217_02.txt,276,77,28,0,2,0,383,355,29.93,12.8,0.25
000217_03.txt,284,75,45,0,24,0,428,383,21.03,20.35,0.02
000218_00.txt,73,12,4,0,4,0,93,89,2.14,43.5,0.12
000218_01.txt,127,33,6,0,5,0,171,165,6.68,25.59,0.1
000218_02.txt,308,54,23,0,5,0,390,367,34.48,11.31,0.1
000218_03.txt,375,28,48,0,32,0,483,435,51.26,9.42,0.02
000219_00.txt,88,23,8,0,4,0,123,115,1.81,67.78,0.12
000219_01.txt,381,37,4,0,5,0,427,423,15.77,27.08,0.1
000219_02.txt,412,26,23,0,12,0,473,450,18.7,25.3,0.04
000219_03.txt,461,27,76,0,87,0,651,575,39.17,16.62,0.01
000219_04.txt,567,20,66,0,99,0,752,686,46.93,16.02,0.01
000220_00.txt,42,10,4,0,4,0,60,56,1.16,51.89,0.12
000220_01.txt,137,10,10,0,9,0,166,156,5.09,32.64,0.06
000220_02.txt,192,37,14,0,13,0,256,242,14.43,17.74,0.04
000220_03.txt,271,4,72,0,21,0,368,296,20.23,18.19,0.02
000223_00.txt,114,21,8,0,4,0,147,139,1.96,74.88,0.12
000223_01.txt,228,35,7,0,6,0,276,269,5.72,48.23,0.08
000223_02.txt,336,65,17,0,18,0,436,419,15.28,28.53,0.03
000223_03.txt,462,23,136,0,14,0,635,499,26.81,23.68,0.04
000224_00.txt,137,8,4,0,10,0,159,155,2.88,55.26,0.05
000224_01.txt,224,28,12,0,5,0,269,257,6.17,43.58,0.1
000224_02.txt,406,42,7,0,10,0,465,458,17.74,26.21,0.05
000224_03.txt,549,16,65,0,16,0,646,581,47.57,13.58,0.03
000225_00.txt,163,5,5,0,7,0,180,175,3.28,54.92,0.07
000225_01.txt,263,29,9,0,9,0,310,301,6.76,45.83,0.06
000225_02.txt,313,43,61,0,14,0,431,370,9.72,44.33,0.04
000225_03.txt,449,41,95,0,30,0,615,520,21.82,28.18,0.02
000226_00.txt,165,30,4,0,9,0,208,204,3.65,57.0,0.06
000226_01.txt,450,17,8,0,10,0,485,477,15.34,31.61,0.05
000226_02.txt,386,79,15,0,15,0,495,480,19.33,25.61,0.03
000226_03.txt,459,50,39,0,60,0,608,569,38.67,15.72,0.01
000226_04.txt,593,47,122,0,25,0,787,665,43.06,18.28,0.02
000227_00.txt,209,21,12,0,4,0,246,234,3.99,61.64,0.12
000227_01.txt,330,20,3,0,39,0,392,389,9.42,41.6,0.01
000227_02.txt,613,60,36,0,31,0,740,704,24.01,30.82,0.02
000227_03.txt,718,6,134,0,19,0,877,743,33.26,26.37,0.03
000227_04.txt,792,35,154,0,29,0,1010,856,32.42,31.15,0.02
000228_00.txt,106,9,6,0,3,0,124,118,2.74,45.21,0.17
000228_01.txt,280,24,8,0,4,0,316,308,12.74,24.8,0.12
000228_02.txt,250,71,24,0,8,0,353,329,16.93,20.85,0.06
000228_03.txt,336,29,99,0,5,0,469,370,29.89,15.69,0.1
000229_00.txt,138,5,1,0,4,0,148,147,2.25,65.91,0.12
000229_01.txt,144,29,22,0,7,0,202,180,3.2,63.18,0.07
000229_02.txt,227,12,59,0,11,0,309,250,7.23,42.73,0.05
000229_03.txt,218,21,116,0,28,0,383,267,6.99,54.83,0.02
000230_00.txt,143,31,10,0,3,0,187,177,3.6,52.0,0.17
000230_01.txt,244,32,15,0,8,0,299,284,7.31,40.89,0.06
000230_02.txt,230,19,97,0,20,0,366,269,8.07,45.33,0.03
000230_03.txt,252,8,217,0,19,0,496,279,13.53,36.67,0.03
000231_00.txt,125,24,5,0,4,0,158,153,3.02,52.24,0.12
000231_01.txt,253,15,30,0,13,0,311,281,6.59,47.21,0.04
000231_02.txt,330,22,62,0,6,0,420,358,14.45,29.07,0.08
000231_03.txt,412,29,61,0,30,0,532,471,22.39,23.76,0.02
000232_00.txt,158,10,4,0,5,0,177,173,3.79,46.67,0.1
000232_01.txt,288,23,18,0,17,0,346,328,7.36,47.0,0.03
000232_02.txt,466,29,31,0,36,0,562,531,18.48,30.42,0.01
000232_03.txt,594,17,72,0,10,0,693,621,37.8,18.33,0.05
000233_00.txt,116,12,15,0,9,0,152,137,2.3,66.08,0.06
000233_01.txt,225,19,12,0,13,0,269,257,5.17,52.03,0.04
000233_02.txt,354,14,60,0,34,0,462,402,13.84,33.39,0.01
000233_03.txt,633,6,80,0,16,0,735,655,25.48,28.84,0.03
000234_00.txt,155,11,5,0,6,0,177,172,2.6,68.0,0.08
000234_01.txt,233,19,25,0,13,0,290,265,5.1,56.83,0.04
000234_02.txt,385,43,43,0,19,0,490,447,18.26,26.83,0.03
000234_03.txt,458,33,83,0,10,0,584,501,25.96,22.5,0.05
000235_00.txt,81,7,12,0,4,0,104,92,2.86,36.39,0.12
000235_01.txt,315,10,12,0,10,0,347,335,10.54,32.92,0.05
000235_02.txt,323,51,50,0,18,0,442,392,19.44,22.73,0.03
000235_03.txt,457,26,140,0,62,0,685,545,49.57,13.82,0.01
000236_00.txt,162,2,3,0,9,0,176,173,2.66,66.21,0.06
000236_01.txt,294,38,26,0,10,0,368,342,7.57,48.62,0.05
000236_02.txt,375,55,86,0,10,0,526,440,12.87,40.86,0.05
000236_03.txt,396,13,195,0,38,0,642,447,19.44,33.02,0.01
000237_00.txt,86,23,4,0,5,0,118,114,1.34,88.24,0.1
000237_01.txt,189,7,19,0,2,0,217,198,4.07,53.29,0.25
000237_02.txt,204,66,17,0,7,0,294,277,6.35,46.28,0.07
000237_03.txt,321,88,57,0,19,0,485,428,14.05,34.53,0.03
000238_00.txt,118,34,3,0,7,0,162,159,2.5,64.8,0.07
000238_01.txt,239,2,16,0,15,0,272,256,4.96,54.8,0.03
000238_02.txt,487,33,25,0,2,0,547,522,40.72,13.43,0.25
000238_03.txt,533,45,60,0,42,0,680,620,60.72,11.2,0.01
000239_00.txt,101,23,16,0,2,0,142,126,2.09,68.06,0.25
000239_01.txt,204,22,17,0,6,0,249,232,8.2,30.35,0.08
000239_02.txt,447,23,30,0,7,0,507,477,37.55,13.5,0.07
000239_03.txt,626,17,128,0,6,0,777,649,56.4,13.78,0.08
000239_04.txt,603,15,130,0,5,0,753,623,50.54,14.9,0.1
000240_00.txt,115,15,10,0,6,0,146,136,2.1,69.43,0.08
000240_01.txt,323,34,7,0,10,0,374,367,15.94,23.46,0.05
000240_02.txt,349,109,19,0,13,0,490,471,41.33,11.86,0.04
000240_03.txt,413,81,43,0,49,0,586,543,46.88,12.5,0.01
000240_04.txt,692,58,79,0,28,0,857,778,77.16,11.11,0.02
000241_00.txt,98,10,9,0,3,0,120,111,1.86,64.62,0.17
000241_01.txt,199,0,16,0,2,0,217,201,4.52,48.0,0.25
000241_02.txt,283,38,30,0,11,0,362,332,16.26,22.27,0.05
000241_03.txt,200,91,117,0,9,0,417,300,17.98,23.19,0.06
000242_00.txt,121,11,5,0,2,0,139,134,1.95,71.38,0.25
000242_01.txt,279,26,13,0,8,0,326,313,7.02,46.42,0.06
000242_02.txt,346,43,36,0,4,0,429,393,14.45,29.68,0.12
000242_03.txt,312,50,150,0,5,0,517,367,19.67,26.29,0.1
000244_00.txt,105,8,7,0,5,0,125,118,2.76,45.33,0.1
000244_01.txt,252,8,12,0,11,0,283,271,11.96,23.67,0.05
000244_02.txt,301,50,10,0,13,0,374,364,22.98,16.28,0.04
000244_03.txt,429,58,13,0,29,0,529,516,53.49,9.89,0.02
000246_00.txt,98,18,18,0,4,0,138,120,1.81,76.29,0.12
000246_01.txt,262,29,12,0,23,0,326,314,8.41,38.79,0.02
000246_02.txt,446,34,29,0,53,0,562,533,26.9,20.89,0.01
000246_03.txt,497,12,103,0,72,0,684,581,31.07,22.02,0.01
000247_00.txt,125,16,4,0,5,0,150,146,2.9,51.74,0.1
000247_01.txt,202,23,13,0,3,0,241,228,5.07,47.56,0.17
000247_02.txt,335,29,32,0,10,0,406,374,21.55,18.84,0.05
000247_03.txt,530,23,58,0,27,0,638,580,59.42,10.74,0.02
000247_04.txt,438,50,73,0,54,0,615,542,63.85,9.63,0.01
000248_00.txt,106,9,5,0,5,0,125,120,2.01,62.14,0.1
000248_01.txt,222,3,10,0,26,0,261,251,6.92,37.71,0.02
000248_02.txt,278,35,40,0,4,0,357,317,12.91,27.64,0.12
000248_03.txt,349,35,41,0,26,0,451,410,23.52,19.18,0.02
000248_04.txt,396,42,90,0,31,0,559,469,30.27,18.46,0.02
000251_00.txt,87,10,4,0,2,0,103,99,1.65,62.53,0.25
000251_01.txt,244,11,7,0,6,0,268,261,6.26,42.79,0.08
000251_02.txt,329,18,33,0,6,0,386,353,19.88,19.42,0.08
000251_03.txt,396,12,76,0,16,0,500,424,22.84,21.89,0.03
000252_00.txt,109,22,2,0,11,0,144,142,1.83,78.86,0.05
000252_01.txt,350,3,14,0,13,0,380,366,10.67,35.6,0.04
000252_02.txt,314,56,45,0,21,0,436,391,14.69,29.69,0.02
000252_03.txt,438,59,30,0,98,0,625,595,38.41,16.27,0.01
000253_00.txt,77,21,2,0,4,0,104,102,1.85,56.25,0.12
000253_01.txt,83,35,7,0,7,0,132,125,2.45,53.83,0.07
000253_02.txt,179,58,21,0,14,0,272,251,8.02,33.91,0.04
000253_03.txt,293,47,48,0,6,0,394,346,15.8,24.93,0.08
000254_00.txt,98,18,6,0,6,0,128,122,2.1,60.87,0.08
000254_01.txt,212,19,18,0,6,0,255,237,4.96,51.45,0.08
000254_02.txt,327,51,44,0,21,0,443,399,20.16,21.98,0.02
000254_03.txt,484,39,62,0,75,0,660,598,34.24,19.27,0.01
000255_00.txt,98,17,7,0,7,0,129,122,2.54,50.71,0.07
000255_01.txt,189,24,30,0,6,0,249,219,7.8,31.94,0.08
000255_02.txt,189,53,17,0,31,0,290,273,10.82,26.81,0.02
000255_03.txt,309,53,19,0,26,0,407,388,16.89,24.1,0.02
000255_04.txt,372,37,97,0,49,0,555,458,30.89,17.97,0.01
000256_00.txt,84,16,14,0,6,0,120,106,1.63,73.66,0.08
000256_01.txt,197,44,11,0,12,0,264,253,6.31,41.81,0.04
000256_02.txt,175,33,36,0,11,0,255,219,5.76,44.28,0.05
000256_03.txt,348,39,33,0,28,0,448,415,24.06,18.62,0.02
000256_04.txt,500,13,104,0,45,0,662,558,36.02,18.38,0.01
000258_00.txt,137,2,2,0,12,0,153,151,3.21,47.6,0.04
000258_01.txt,241,0,13,0,19,0,273,260,9.75,28.0,0.03
000258_02.txt,485,0,4,0,3,0,492,488,35.91,13.7,0.17
000258_03.txt,630,0,40,0,40,0,710,670,89.87,7.9,0.01
000259_00.txt,109,3,2,0,2,0,116,114,2.13,54.4,0.25
000259_01.txt,234,2,14,0,18,0,268,254,9.18,29.2,0.03
000259_02.txt,285,52,17,0,8,0,362,345,19.57,18.5,0.06
000259_03.txt,430,36,37,0,4,0,507,470,55.11,9.2,0.12
000260_00.txt,123,9,7,0,3,0,142,135,2.48,57.37,0.17
000260_01.txt,177,22,11,0,9,0,219,208,3.56,61.56,0.06
000260_02.txt,269,82,44,0,15,0,410,366,19.22,21.33,0.03
000260_03.txt,416,24,77,0,17,0,534,457,21.67,24.64,0.03
000260_04.txt,572,44,49,0,33,0,698,649,45.5,15.34,0.02
000261_00.txt,142,21,11,0,8,0,182,171,2.26,80.44,0.06
000261_01.txt,231,22,9,0,20,0,282,273,6.07,46.48,0.03
000261_02.txt,493,15,22,0,16,0,546,524,21.79,25.05,0.03
000261_03.txt,630,16,101,0,16,0,763,662,41.43,18.42,0.03
000261_04.txt,811,32,89,0,44,0,976,887,52.55,18.57,0.01
000262_00.txt,187,3,7,0,12,0,209,202,3.42,61.08,0.04
000262_01.txt,162,36,12,0,9,0,219,207,4.48,48.86,0.06
000262_02.txt,414,43,57,0,29,0,543,486,18.66,29.1,0.02
000262_03.txt,588,42,108,0,34,0,772,664,37.05,20.84,0.01
000263_00.txt,108,18,8,0,5,0,139,131,2.09,66.63,0.1
000263_01.txt,227,31,24,0,13,0,295,271,6.03,48.96,0.04
000263_02.txt,291,68,58,0,20,0,437,379,16.9,25.86,0.03
000263_03.txt,433,29,93,0,36,0,591,498,22.61,26.13,0.01
000264_00.txt,134,20,14,0,4,0,172,158,2.36,72.86,0.12
000264_01.txt,275,19,24,0,16,0,334,310,9.33,35.79,0.03
000264_02.txt,366,52,49,0,14,0,481,432,17.88,26.9,0.04
000264_03.txt,654,31,60,0,18,0,763,703,55.04,13.86,0.03
000265_00.txt,90,23,6,0,4,0,123,117,1.7,72.17,0.12
000265_01.txt,84,85,25,0,2,0,196,171,2.88,67.97,0.25
000265_02.txt,280,31,44,0,6,0,361,317,11.07,32.62,0.08
000265_03.txt,196,60,89,0,3,0,348,259,10.84,32.1,0.17
000265_04.txt,391,34,157,0,6,0,588,431,14.37,40.91,0.08
000266_00.txt,56,9,3,0,6,0,74,71,1.68,43.94,0.08
000266_01.txt,137,24,6,0,2,0,169,163,3.78,44.71,0.25
000266_02.txt,116,45,19,0,12,0,192,173,6.05,31.74,0.04
000266_03.txt,150,45,37,0,7,0,239,202,11.17,21.39,0.07
000266_04.txt,375,24,73,0,23,0,495,422,39.65,12.48,0.02
000267_00.txt,81,5,5,0,6,0,97,92,1.67,58.12,0.08
000267_01.txt,116,45,8,0,5,0,174,166,3.4,51.19,0.1
000267_02.txt,174,49,76,0,2,0,301,225,7.95,37.88,0.25
000267_03.txt,231,55,43,0,6,0,335,292,12.95,25.88,0.08
000268_00.txt,107,11,5,0,3,0,126,121,1.91,66.0,0.17
000268_01.txt,174,31,6,0,14,0,225,219,6.08,37.0,0.04
000268_02.txt,352,30,9,0,22,0,413,404,25.22,16.38,0.02
000268_03.txt,539,21,17,0,32,0,609,592,44.7,13.62,0.02
000269_00.txt,184,5,5,0,5,0,199,194,4.55,43.77,0.1
000269_01.txt,228,18,25,0,9,0,280,255,6.75,41.51,0.06
000269_02.txt,443,10,9,0,42,0,504,495,26.71,18.87,0.01
000269_03.txt,556,2,82,0,11,0,651,569,55.65,11.7,0.05
000270_00.txt,95,12,7,0,2,0,116,109,2.21,52.55,0.25
000270_01.txt,283,13,10,0,4,0,310,300,11.1,27.93,0.12
000270_02.txt,321,46,18,0,9,0,394,376,23.8,16.55,0.06
000270_03.txt,546,64,42,0,42,0,694,652,49.39,14.05,0.01
000271_00.txt,88,6,4,0,2,0,100,96,1.65,60.44,0.25
000271_01.txt,263,8,7,0,10,0,288,281,12.83,22.44,0.05
000271_02.txt,187,58,19,0,20,0,284,265,19.17,14.81,0.03
000271_03.txt,372,47,43,0,8,0,470,427,19.16,24.53,0.06
000278_00.txt,78,8,1,0,5,0,92,91,1.35,68.4,0.1
000278_01.txt,256,27,14,0,5,0,302,288,4.87,62.0,0.1
000278_02.txt,256,31,31,0,14,0,332,301,6.29,52.8,0.04
000278_03.txt,435,22,126,0,15,0,598,472,17.88,33.45,0.03
000280_00.txt,113,14,5,0,4,0,136,131,3.34,40.73,0.12
000280_01.txt,183,8,36,0,6,0,233,197,5.25,44.36,0.08
000280_02.txt,243,25,49,0,7,0,324,275,12.04,26.91,0.07
000280_03.txt,274,44,72,0,19,0,409,337,19.62,20.85,0.03
000281_00.txt,130,19,2,0,4,0,155,153,3.02,51.3,0.12
000281_01.txt,161,20,11,0,5,0,197,186,4.01,49.13,0.1
000281_02.txt,175,52,42,0,8,0,277,235,7.0,39.57,0.06
000281_03.txt,324,17,110,0,16,0,467,357,27.54,16.96,0.03
000282_00.txt,107,0,5,0,2,0,114,109,2.52,45.29,0.25
000282_01.txt,162,10,16,0,5,0,193,177,3.57,54.12,0.1
000282_02.txt,254,30,43,0,8,0,335,292,7.38,45.39,0.06
000282_03.txt,332,28,42,0,27,0,429,387,10.09,42.53,0.02
000282_04.txt,485,10,62,0,10,0,567,505,48.2,11.76,0.05
000283_00.txt,259,12,4,0,7,0,282,278,5.08,55.54,0.07
000283_01.txt,325,46,25,0,10,0,406,381,8.28,49.03,0.05
000283_02.txt,468,65,39,0,17,0,589,550,15.83,37.2,0.03
000283_03.txt,686,65,100,0,33,0,884,784,36.66,24.11,0.02
000284_00.txt,142,12,4,0,2,0,160,156,2.49,64.15,0.25
000284_01.txt,230,9,8,0,9,0,256,248,5.66,45.23,0.06
000284_02.txt,379,30,27,0,7,0,443,416,18.91,23.42,0.07
000284_03.txt,394,39,75,0,8,0,516,441,20.05,25.73,0.06
000285_00.txt,107,4,5,0,5,0,121,116,2.27,53.28,0.1
000285_01.txt,146,28,9,0,7,0,190,181,4.24,44.76,0.07
000285_02.txt,317,58,5,0,5,0,385,380,28.39,13.56,0.1
000285_03.txt,443,31,77,0,6,0,557,480,25.3,22.01,0.08
000288_00.txt,144,2,7,0,5,0,158,151,3.66,43.14,0.1
000288_01.txt,280,7,6,0,10,0,303,297,9.0,33.67,0.05
000288_02.txt,306,22,31,0,29,0,388,357,18.26,21.25,0.02
000288_03.txt,648,6,69,0,13,0,736,667,52.31,14.07,0.04
000289_00.txt,114,10,7,0,3,0,134,127,2.67,50.25,0.17
000289_01.txt,255,16,10,0,6,0,287,277,7.43,38.62,0.08
000289_02.txt,286,29,27,0,12,0,354,327,10.1,35.06,0.04
000289_03.txt,364,26,67,0,14,0,471,404,32.0,14.72,0.04
000290_00.txt,171,3,14,0,4,0,192,178,3.2,60.0,0.12
000290_01.txt,265,25,20,0,18,0,328,308,7.55,43.47,0.03
000290_02.txt,286,27,43,0,23,0,379,336,8.98,42.18,0.02
000290_03.txt,352,61,30,0,21,0,464,434,26.86,17.27,0.02
000291_00.txt,109,3,1,0,2,0,115,114,1.72,66.95,0.25
000291_01.txt,149,21,5,0,5,0,180,175,3.24,55.58,0.1
000291_02.txt,177,50,15,0,4,0,246,231,5.64,43.58,0.12
000291_03.txt,416,32,35,0,9,0,492,457,20.24,24.31,0.06
000293_00.txt,176,13,8,0,6,0,203,195,2.89,70.18,0.08
000293_01.txt,295,18,12,0,10,0,335,323,7.98,42.0,0.05
000293_02.txt,374,31,58,0,9,0,472,414,16.88,27.97,0.06
000293_03.txt,511,31,73,0,24,0,639,566,31.1,20.55,0.02
000295_00.txt,107,16,4,0,8,0,135,131,2.56,52.65,0.06
000295_01.txt,249,0,15,0,10,0,274,259,10.33,26.52,0.05
000295_02.txt,358,32,17,0,10,0,417,400,30.56,13.65,0.05
000295_03.txt,522,6,58,0,12,0,598,540,63.41,9.43,0.04
000295_04.txt,229,0,229,0,26,0,484,255,14.93,32.42,0.02
000296_00.txt,102,10,4,0,6,0,122,118,2.72,44.91,0.08
000296_01.txt,224,22,17,0,7,0,270,253,7.35,36.72,0.07
000296_02.txt,223,47,19,0,4,0,293,274,11.17,26.23,0.12
000296_03.txt,297,13,76,0,10,0,396,320,17.71,22.36,0.05
000296_04.txt,374,17,106,0,12,0,509,403,22.26,22.87,0.04
000297_00.txt,160,10,8,0,6,0,184,176,3.45,53.33,0.08
